Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR
6667,Punjab,Ludhiana,2023,Zaid,Rice,1923.02,24.6,59.2,Laterite,Drip,75.6,58.13,3002.41,4.13,30863.84,117458.99999999999
6668,Punjab,Ludhiana,2023,Zaid,Wheat,1207.77,26.7,78.5,Sandy,Rain-fed,103.74,8.99,246.65,6.1,16978.94,20223.0
6669,Punjab,Ludhiana,2023,Zaid,Millets,1665.65,34.2,59.8,Laterite,Drip,274.41,13.93,2579.85,7.33,13271.59,171900.0
6670,Punjab,Ludhiana,2023,Rabi,Barley,467.41,18.1,74.6,Alluvial,Sprinkler,100.07,35.19,2813.85,6.37,14651.7,189363.0
6671,Punjab,Ludhiana,2023,Rabi,Millets,1029.85,33.3,83.4,Black,Canal,74.94,11.42,4511.26,3.94,32056.91,231330.00000000003
6672,Punjab,Ludhiana,2023,Zaid,Cotton,782.48,30.8,63.3,Sandy,Drip,366.16,48.95,4026.57,5.07,27649.21,359236.0
6673,Punjab,Ludhiana,2023,Kharif,Barley,1754.61,20.8,89.0,Sandy,Rain-fed,228.3,41.16,3630.48,5.56,35527.65,297361.0
6674,Punjab,Ludhiana,2023,Rabi,Cotton,1693.14,34.5,72.8,Alluvial,Tube Well,303.71,44.44,2700.2,2.75,12619.09,121885.99999999999
6675,Punjab,Ludhiana,2023,Zaid,Pulses,1218.89,32.6,82.0,Black,Rain-fed,400.29,27.13,1506.16,1.66,21508.93,40591.0
6676,Punjab,Ludhiana,2023,Kharif,Wheat,1555.62,20.6,83.1,Laterite,Tube Well,271.73,23.21,3895.75,8.12,58112.87,306146.0
6677,Punjab,Ludhiana,2023,Kharif,Maize,1734.35,26.9,86.9,Sandy,Drip,364.79,47.84,1449.26,7.19,56293.48,88542.0
6678,Punjab,Ludhiana,2023,Kharif,Cotton,888.79,30.4,44.1,Sandy,Sprinkler,314.28,39.59,4270.24,8.13,38979.72,518785.99999999994
6679,Punjab,Amritsar,2023,Kharif,Wheat,1009.52,22.2,62.1,Sandy,Rain-fed,432.65,43.69,1667.46,1.67,58102.31,49825.0
6680,Punjab,Amritsar,2023,Zaid,Cotton,996.18,36.4,56.0,Sandy,Canal,329.3,51.68,2494.2,4.62,40678.52,146342.0
6681,Punjab,Amritsar,2023,Zaid,Sugarcane,665.55,22.4,73.6,Sandy,Tube Well,169.49,11.32,1692.6,1.31,12505.64,34824.0
6682,Punjab,Amritsar,2023,Rabi,Sugarcane,1618.17,23.4,67.3,Red,Sprinkler,278.55,14.63,305.48,5.58,60197.27,23775.0
6683,Punjab,Amritsar,2023,Rabi,Pulses,968.45,22.7,58.2,Laterite,Sprinkler,212.77,19.27,1076.61,7.48,36010.69,132861.0
6684,Punjab,Amritsar,2023,Zaid,Sugarcane,1293.92,18.9,81.6,Black,Canal,240.89,52.82,755.82,2.1,38725.13,27458.999999999996
6685,Punjab,Amritsar,2023,Kharif,Cotton,955.4,36.5,83.0,Black,Rain-fed,328.02,45.89,3068.48,4.62,32694.83,206839.0
6686,Punjab,Amritsar,2023,Zaid,Millets,728.04,19.0,84.3,Alluvial,Drip,361.0,50.61,3160.47,3.77,19929.27,172686.0
6687,Punjab,Amritsar,2023,Rabi,Wheat,1421.75,29.1,89.3,Laterite,Canal,112.17,40.5,4590.21,2.25,64211.72,178588.0
6688,Punjab,Amritsar,2023,Rabi,Maize,869.32,29.6,61.6,Alluvial,Rain-fed,265.78,39.54,4577.19,4.36,30981.01,222765.0
6689,Punjab,Amritsar,2023,Kharif,Maize,1333.57,22.7,35.5,Black,Canal,407.77,18.42,4122.83,2.3,34186.94,147193.0
6690,Punjab,Amritsar,2023,Rabi,Sugarcane,1502.31,29.2,87.7,Black,Tube Well,412.67,18.69,3686.43,1.95,59260.88,95991.0
6691,Punjab,Amritsar,2023,Zaid,Maize,1902.46,26.5,44.4,Red,Drip,365.08,36.05,3947.01,5.09,55579.97,198786.0
6692,Punjab,Amritsar,2023,Rabi,Rice,932.45,25.0,73.3,Red,Canal,351.6,23.37,4289.79,4.8,13288.64,200328.0
6693,Punjab,Amritsar,2023,Rabi,Rice,592.94,33.2,45.7,Black,Canal,353.61,22.47,4983.72,5.04,12248.55,257141.0
6694,Punjab,Amritsar,2023,Kharif,Millets,1840.07,28.4,59.1,Sandy,Tube Well,174.43,9.24,1819.66,6.46,31402.73,159604.0
6695,Punjab,Amritsar,2023,Zaid,Wheat,2184.6,27.5,64.4,Sandy,Drip,373.06,36.17,1940.55,6.81,29683.67,124356.0
6696,Punjab,Amritsar,2023,Zaid,Maize,956.91,33.0,86.8,Red,Drip,305.11,42.77,3478.2,1.87,20397.19,107241.00000000001
6697,Punjab,Patiala,2023,Zaid,Pulses,1311.04,22.5,88.3,Alluvial,Canal,119.01,36.39,995.98,2.87,35690.25,25807.0
6698,Punjab,Patiala,2023,Rabi,Maize,2110.57,22.9,52.5,Laterite,Drip,421.69,10.99,2422.04,4.43,60283.68,173857.0
6699,Punjab,Patiala,2023,Zaid,Maize,480.45,19.9,49.8,Laterite,Rain-fed,415.65,12.1,2703.4,5.64,64742.87,162690.0
6700,Punjab,Patiala,2023,Zaid,Cotton,1886.27,27.3,35.2,Alluvial,Sprinkler,306.49,41.0,2767.3,7.53,32124.27,193092.0
6701,Punjab,Patiala,2023,Rabi,Maize,695.6,24.7,54.9,Red,Canal,299.3,45.1,3273.18,3.82,57673.22,127347.0
6702,Punjab,Patiala,2023,Kharif,Cotton,690.43,26.1,59.0,Red,Sprinkler,241.85,7.05,4090.04,7.8,33231.44,510352.00000000006
6703,Punjab,Patiala,2023,Rabi,Pulses,1099.45,28.8,72.7,Black,Tube Well,79.57,53.98,702.6,6.89,42749.86,67338.0
6704,Punjab,Patiala,2023,Kharif,Cotton,607.32,19.4,89.2,Sandy,Canal,230.82,12.5,4078.26,5.98,32723.8,251983.0
6705,Punjab,Patiala,2023,Zaid,Rice,822.43,20.0,40.8,Red,Tube Well,440.15,9.94,373.04,4.24,23059.46,13829.0
6706,Punjab,Patiala,2023,Kharif,Maize,591.34,35.0,37.4,Sandy,Rain-fed,332.16,46.1,3427.82,6.89,17995.49,389372.0
6707,Punjab,Patiala,2023,Zaid,Barley,459.91,36.7,60.9,Black,Drip,159.8,53.04,4330.75,5.75,39786.58,290053.0
6708,Punjab,Patiala,2023,Kharif,Wheat,1661.21,18.6,60.8,Laterite,Drip,141.75,50.57,1877.0,3.8,22352.09,111119.0
6709,Punjab,Patiala,2023,Rabi,Rice,689.63,34.3,67.8,Red,Canal,94.99,46.55,1566.45,3.04,63601.24,49539.0
6710,Punjab,Patiala,2023,Rabi,Maize,1517.0,22.1,88.6,Laterite,Rain-fed,270.39,5.5,4035.42,1.65,46530.04,80181.0
6711,Punjab,Patiala,2023,Kharif,Wheat,1915.96,25.3,83.4,Sandy,Canal,150.82,57.65,1749.53,4.98,54588.13,77321.0
6712,Punjab,Patiala,2023,Rabi,Cotton,676.07,37.4,54.9,Black,Tube Well,176.22,24.81,4476.35,7.66,63777.33,570042.0
6713,Punjab,Patiala,2023,Rabi,Pulses,1907.2,34.1,63.8,Red,Sprinkler,82.13,17.64,4614.59,2.26,52632.37,181726.0
6714,Punjab,Patiala,2023,Rabi,Maize,1273.37,33.4,57.1,Red,Tube Well,391.42,28.24,3372.47,4.19,48853.15,188473.0
6715,Punjab,Jalandhar,2023,Kharif,Barley,410.39,28.1,65.4,Sandy,Drip,295.91,29.91,1145.4,5.62,20098.92,76639.0
6716,Punjab,Jalandhar,2023,Rabi,Rice,1317.15,37.8,55.3,Sandy,Sprinkler,366.67,47.17,3311.8,4.15,56532.81,240533.0
6717,Punjab,Jalandhar,2023,Zaid,Barley,817.19,37.1,88.5,Black,Drip,245.73,11.3,2701.28,4.65,62937.17,164730.0
6718,Punjab,Jalandhar,2023,Rabi,Pulses,603.26,26.7,74.6,Sandy,Canal,365.86,25.41,2003.12,1.64,58127.26,26827.999999999996
6719,Punjab,Jalandhar,2023,Kharif,Cotton,1592.23,29.6,72.4,Red,Sprinkler,112.2,25.32,1739.32,3.69,39121.27,109218.0
6720,Punjab,Jalandhar,2023,Kharif,Cotton,1423.5,33.5,64.0,Sandy,Tube Well,412.97,46.14,1358.55,6.5,17788.08,138399.0
6721,Punjab,Jalandhar,2023,Zaid,Maize,1457.65,31.6,86.4,Black,Drip,177.88,21.46,4073.37,1.43,27486.96,90274.0
6722,Punjab,Jalandhar,2023,Kharif,Millets,769.42,35.0,44.6,Sandy,Sprinkler,63.43,50.19,150.53,2.49,35416.96,3677.0000000000005
6723,Punjab,Jalandhar,2023,Zaid,Pulses,1124.27,31.6,85.9,Laterite,Drip,211.5,25.24,3410.21,4.3,19323.6,136274.0
6724,Punjab,Jalandhar,2023,Rabi,Barley,1754.57,24.7,37.2,Sandy,Rain-fed,54.8,52.7,2797.57,5.57,16858.4,211594.0
6725,Punjab,Jalandhar,2023,Zaid,Rice,2091.69,24.9,83.9,Black,Canal,412.67,9.53,4646.81,8.35,47085.56,551397.0
6726,Punjab,Jalandhar,2023,Zaid,Millets,841.66,32.9,37.6,Alluvial,Rain-fed,313.4,41.45,2070.27,5.71,45048.61,152864.0
6727,Punjab,Jalandhar,2023,Rabi,Maize,1029.8,35.6,71.0,Laterite,Sprinkler,277.26,23.82,2962.2,2.94,34112.28,122544.0
6728,Punjab,Jalandhar,2023,Kharif,Cotton,1655.97,30.0,51.8,Red,Sprinkler,306.57,11.23,1685.88,1.97,38047.31,39696.0
6729,Punjab,Jalandhar,2023,Kharif,Pulses,1840.54,36.2,51.0,Alluvial,Drip,283.56,5.73,4520.3,7.53,25017.26,570798.0
6730,Punjab,Jalandhar,2023,Zaid,Cotton,1157.73,22.0,83.6,Red,Canal,122.31,8.2,2806.65,4.61,23257.07,133537.0
6731,Punjab,Jalandhar,2023,Zaid,Rice,1196.28,33.2,80.9,Red,Tube Well,234.5,21.79,2653.5,7.45,41171.63,286617.0
6732,Punjab,Jalandhar,2023,Kharif,Cotton,750.89,19.9,41.1,Laterite,Rain-fed,161.89,34.45,2057.12,1.69,29721.37,52890.0
6733,Punjab,Bathinda,2023,Kharif,Sugarcane,2038.46,29.6,67.1,Black,Canal,276.16,34.37,283.71,1.24,30295.67,3867.0
6734,Punjab,Bathinda,2023,Zaid,Pulses,1738.28,37.0,66.6,Alluvial,Rain-fed,270.29,52.99,2552.38,4.67,26099.62,110563.00000000001
6735,Punjab,Bathinda,2023,Zaid,Sugarcane,2124.28,33.3,55.8,Laterite,Canal,251.44,45.74,1173.08,2.04,63799.35,42823.0
6736,Punjab,Bathinda,2023,Rabi,Barley,903.49,25.7,56.3,Black,Canal,367.02,41.48,1306.19,6.5,63095.28,109408.99999999999
6737,Punjab,Bathinda,2023,Zaid,Rice,1422.33,26.8,67.4,Sandy,Tube Well,337.75,56.09,2567.1,8.29,16559.54,256896.0
6738,Punjab,Bathinda,2023,Rabi,Cotton,1047.14,22.8,39.6,Laterite,Drip,443.22,29.77,4785.47,2.76,29944.2,176385.0
6739,Punjab,Bathinda,2023,Kharif,Barley,1214.11,24.9,37.4,Black,Rain-fed,178.24,23.97,2613.05,5.73,14220.16,170368.0
6740,Punjab,Bathinda,2023,Kharif,Pulses,1292.15,30.2,61.4,Red,Drip,174.68,35.05,3369.71,5.17,55245.99,244056.0
6741,Punjab,Bathinda,2023,Kharif,Maize,1851.13,21.2,50.4,Black,Rain-fed,183.79,33.74,365.7,6.43,49885.5,30361.0
6742,Punjab,Bathinda,2023,Kharif,Wheat,661.05,23.2,70.6,Sandy,Tube Well,94.97,32.94,2909.04,4.73,29232.84,237923.0
6743,Punjab,Bathinda,2023,Rabi,Barley,1288.19,31.7,49.0,Sandy,Sprinkler,279.79,53.63,2969.61,5.27,49000.29,127593.0
6744,Punjab,Bathinda,2023,Kharif,Pulses,580.84,37.3,69.9,Red,Canal,263.66,46.26,4953.06,2.29,45340.81,138835.0
6745,Punjab,Bathinda,2023,Rabi,Millets,1506.36,28.4,42.4,Black,Canal,294.11,39.71,1895.61,3.81,60686.53,78114.0
6746,Punjab,Bathinda,2023,Zaid,Millets,1906.44,37.3,76.8,Alluvial,Canal,90.84,48.39,2277.5,4.68,56262.88,130045.0
6747,Punjab,Bathinda,2023,Rabi,Millets,634.24,22.2,44.2,Black,Sprinkler,353.71,23.83,3910.98,5.13,49652.96,321428.0
6748,Punjab,Bathinda,2023,Zaid,Maize,1325.61,31.1,61.7,Alluvial,Rain-fed,106.38,23.55,2702.26,3.91,45827.71,140278.0
6749,Punjab,Bathinda,2023,Rabi,Millets,1869.98,32.1,36.3,Laterite,Tube Well,366.29,12.23,630.58,6.25,60059.04,34344.0
6750,Punjab,Bathinda,2023,Rabi,Millets,1283.22,36.4,53.1,Sandy,Sprinkler,425.28,54.86,260.27,6.14,32253.49,22949.0
6751,Maharashtra,Pune,2023,Zaid,Cotton,950.35,25.4,81.7,Sandy,Tube Well,315.23,50.83,2459.79,8.08,23638.62,199251.0
6752,Maharashtra,Pune,2023,Kharif,Sugarcane,2160.9,22.9,67.8,Black,Rain-fed,92.73,35.52,1337.29,7.49,14310.08,103248.0
6753,Maharashtra,Pune,2023,Kharif,Millets,1983.27,21.6,42.2,Red,Drip,247.22,47.13,4532.74,7.22,29339.75,360259.0
6754,Maharashtra,Pune,2023,Rabi,Cotton,434.32,18.5,85.9,Laterite,Drip,273.8,5.56,1596.32,5.07,14921.5,114234.99999999999
6755,Maharashtra,Pune,2023,Zaid,Millets,2146.77,30.6,56.5,Red,Drip,405.99,46.62,4908.59,6.73,13543.86,466076.0
6756,Maharashtra,Pune,2023,Zaid,Cotton,1710.22,37.5,51.8,Sandy,Canal,122.73,50.52,2957.16,7.55,60629.13,309903.0
6757,Maharashtra,Pune,2023,Zaid,Cotton,738.13,37.8,77.8,Sandy,Sprinkler,157.77,6.7,1020.13,5.01,40939.14,87733.0
6758,Maharashtra,Pune,2023,Rabi,Cotton,1194.4,29.5,39.8,Red,Rain-fed,207.54,49.08,1953.87,3.04,56136.25,58737.0
6759,Maharashtra,Pune,2023,Rabi,Wheat,1859.14,37.2,82.6,Red,Sprinkler,58.23,59.56,1000.06,5.27,61318.12,94705.0
6760,Maharashtra,Pune,2023,Zaid,Barley,2152.02,27.9,43.9,Laterite,Sprinkler,52.94,39.29,3687.64,7.28,31544.28,336323.0
6761,Maharashtra,Pune,2023,Kharif,Sugarcane,1531.29,19.7,81.9,Alluvial,Canal,227.85,33.61,1288.42,3.78,57022.09,39311.0
6762,Maharashtra,Pune,2023,Kharif,Maize,989.94,32.0,43.0,Red,Canal,289.37,23.87,3386.66,5.3,24368.39,320239.0
6763,Maharashtra,Pune,2023,Rabi,Millets,1742.22,31.7,75.8,Laterite,Tube Well,334.89,24.44,1348.14,8.08,32142.63,135369.0
6764,Maharashtra,Pune,2023,Rabi,Barley,659.13,26.8,46.3,Black,Drip,104.23,20.48,630.24,7.15,21688.45,51565.0
6765,Maharashtra,Pune,2023,Zaid,Millets,1361.67,19.0,86.9,Sandy,Drip,406.49,14.93,1295.83,3.91,52135.25,73758.0
6766,Maharashtra,Pune,2023,Rabi,Wheat,1323.77,27.3,53.0,Sandy,Canal,96.93,18.13,3227.43,7.69,28114.05,365510.0
6767,Maharashtra,Pune,2023,Zaid,Pulses,796.72,27.9,84.4,Black,Drip,366.88,39.78,1671.64,6.19,30605.7,90800.0
6768,Maharashtra,Pune,2023,Kharif,Millets,1804.12,23.5,62.7,Laterite,Tube Well,198.01,15.47,4167.87,8.26,58567.44,606518.0
6769,Maharashtra,Nashik,2023,Rabi,Rice,1954.88,19.5,54.8,Red,Canal,253.71,44.18,4402.64,5.17,26492.19,294386.0
6770,Maharashtra,Nashik,2023,Kharif,Maize,1533.42,27.1,54.3,Alluvial,Canal,359.79,38.86,2770.6,7.35,12391.0,351753.0
6771,Maharashtra,Nashik,2023,Kharif,Rice,1428.86,34.9,54.9,Alluvial,Tube Well,266.52,56.05,4660.45,2.87,57097.7,178539.0
6772,Maharashtra,Nashik,2023,Rabi,Rice,1632.1,28.1,61.3,Black,Rain-fed,406.83,37.32,2809.98,1.51,64779.44,46555.0
6773,Maharashtra,Nashik,2023,Kharif,Millets,1537.08,34.9,59.5,Sandy,Tube Well,345.4,35.3,397.94,5.38,51970.13,26099.0
6774,Maharashtra,Nashik,2023,Kharif,Rice,1172.51,21.1,43.1,Laterite,Tube Well,362.12,41.64,3527.21,1.84,41336.92,115644.0
6775,Maharashtra,Nashik,2023,Kharif,Rice,1914.71,33.2,73.2,Black,Canal,385.77,9.37,3355.4,6.86,20955.19,346802.0
6776,Maharashtra,Nashik,2023,Rabi,Sugarcane,1693.38,28.9,88.4,Red,Drip,253.09,17.37,4456.09,2.77,27160.9,116534.99999999999
6777,Maharashtra,Nashik,2023,Rabi,Cotton,419.24,18.7,73.3,Black,Sprinkler,378.34,20.35,929.15,5.7,26922.22,56241.99999999999
6778,Maharashtra,Nashik,2023,Zaid,Sugarcane,1779.69,35.7,46.7,Sandy,Rain-fed,240.27,7.21,2188.77,6.56,50665.72,117443.0
6779,Maharashtra,Nashik,2023,Zaid,Barley,434.25,20.7,80.0,Alluvial,Canal,435.87,22.18,2851.15,3.35,55923.6,118753.0
6780,Maharashtra,Nashik,2023,Kharif,Wheat,658.21,24.8,62.2,Laterite,Rain-fed,292.17,55.84,4619.45,4.72,38343.95,200534.0
6781,Maharashtra,Nashik,2023,Rabi,Wheat,625.9,36.5,78.8,Laterite,Tube Well,266.71,45.84,4610.43,4.38,32103.61,200384.0
6782,Maharashtra,Nashik,2023,Zaid,Sugarcane,489.38,21.3,64.8,Black,Sprinkler,101.71,46.63,1841.18,4.52,23479.57,132615.0
6783,Maharashtra,Nashik,2023,Rabi,Rice,1948.77,22.0,78.4,Black,Drip,149.83,25.86,392.47,5.35,55254.33,27043.0
6784,Maharashtra,Nashik,2023,Zaid,Maize,643.61,23.4,55.6,Black,Tube Well,371.2,50.15,3132.15,7.57,22360.19,417257.0
6785,Maharashtra,Nashik,2023,Zaid,Barley,1417.38,30.0,56.3,Sandy,Sprinkler,277.52,15.83,1061.63,2.53,27266.48,23960.0
6786,Maharashtra,Nashik,2023,Rabi,Cotton,1869.32,29.8,60.2,Laterite,Rain-fed,285.12,34.39,4094.86,3.47,17643.89,216673.0
6787,Maharashtra,Nagpur,2023,Zaid,Barley,1430.11,23.7,63.1,Sandy,Sprinkler,305.28,21.84,4898.94,3.02,63825.57,121233.99999999999
6788,Maharashtra,Nagpur,2023,Rabi,Wheat,1390.5,24.5,37.9,Black,Tube Well,201.76,21.14,4096.32,2.77,50242.7,131016.00000000001
6789,Maharashtra,Nagpur,2023,Rabi,Cotton,1621.51,19.0,54.4,Black,Drip,409.91,23.7,4958.95,1.86,51932.87,129181.0
6790,Maharashtra,Nagpur,2023,Rabi,Rice,1081.45,18.7,89.4,Laterite,Sprinkler,298.31,28.07,1689.51,4.0,16216.41,82208.0
6791,Maharashtra,Nagpur,2023,Zaid,Rice,1473.06,25.8,75.0,Red,Tube Well,322.47,17.09,1592.63,1.88,26033.31,38600.0
6792,Maharashtra,Nagpur,2023,Kharif,Wheat,983.75,35.2,73.0,Red,Canal,387.14,26.8,1748.16,3.5,59534.89,98218.0
6793,Maharashtra,Nagpur,2023,Kharif,Wheat,1031.13,25.6,58.8,Laterite,Drip,287.13,26.39,2833.02,6.54,43857.81,215381.0
6794,Maharashtra,Nagpur,2023,Kharif,Pulses,1144.12,25.9,50.5,Laterite,Sprinkler,418.18,37.28,4624.71,1.6,53719.1,67184.0
6795,Maharashtra,Nagpur,2023,Rabi,Maize,1611.87,36.8,88.4,Red,Drip,218.16,18.22,3771.35,6.27,43442.65,196877.0
6796,Maharashtra,Nagpur,2023,Zaid,Cotton,1235.91,31.9,36.1,Laterite,Canal,365.68,8.85,3123.09,6.0,20853.3,251817.0
6797,Maharashtra,Nagpur,2023,Rabi,Sugarcane,645.75,34.1,88.9,Laterite,Tube Well,255.52,24.45,4963.8,5.96,58454.67,244532.00000000003
6798,Maharashtra,Nagpur,2023,Kharif,Cotton,523.4,28.4,42.9,Laterite,Drip,275.09,41.52,291.96,1.47,26382.52,4308.0
6799,Maharashtra,Nagpur,2023,Rabi,Wheat,439.47,25.9,52.8,Red,Drip,403.99,35.04,2928.78,6.92,26803.74,315782.0
6800,Maharashtra,Nagpur,2023,Rabi,Cotton,2151.78,21.0,54.7,Black,Canal,336.43,38.39,2153.84,5.88,19739.03,124454.0
6801,Maharashtra,Nagpur,2023,Rabi,Millets,848.52,34.8,80.7,Laterite,Rain-fed,405.81,56.58,4932.58,2.74,41652.7,214279.0
6802,Maharashtra,Nagpur,2023,Rabi,Cotton,2170.41,31.0,67.7,Sandy,Drip,305.51,44.06,2997.82,3.07,43323.28,114231.0
6803,Maharashtra,Nagpur,2023,Rabi,Millets,1989.15,32.3,55.6,Red,Sprinkler,126.32,9.17,2030.92,7.39,14992.54,255521.99999999997
6804,Maharashtra,Nagpur,2023,Kharif,Cotton,1121.25,32.5,82.5,Red,Sprinkler,94.27,10.91,2280.51,4.57,33591.83,108044.0
6805,Maharashtra,Aurangabad,2023,Kharif,Maize,2028.7,29.5,62.6,Red,Tube Well,419.05,51.97,1138.27,7.54,14341.69,130133.99999999999
6806,Maharashtra,Aurangabad,2023,Zaid,Pulses,697.86,26.2,44.7,Black,Canal,176.68,34.21,679.65,7.67,63229.35,79000.0
6807,Maharashtra,Aurangabad,2023,Zaid,Rice,572.52,30.0,64.5,Alluvial,Drip,194.75,52.02,1811.34,1.64,57903.07,34381.0
6808,Maharashtra,Aurangabad,2023,Rabi,Cotton,1735.84,26.6,65.8,Alluvial,Canal,71.24,8.2,1763.84,4.12,18110.5,73532.0
6809,Maharashtra,Aurangabad,2023,Kharif,Cotton,789.01,37.7,43.7,Alluvial,Canal,55.77,21.66,1545.15,2.68,40392.98,38422.0
6810,Maharashtra,Aurangabad,2023,Kharif,Millets,1929.79,30.0,67.2,Sandy,Tube Well,117.21,30.25,288.7,7.35,37342.37,32401.0
6811,Maharashtra,Aurangabad,2023,Kharif,Pulses,744.61,22.3,70.3,Sandy,Sprinkler,217.97,29.82,4211.27,5.49,32675.05,213064.0
6812,Maharashtra,Aurangabad,2023,Kharif,Cotton,1015.45,37.1,67.5,Laterite,Sprinkler,330.4,52.41,3210.23,2.85,44519.58,118813.00000000001
6813,Maharashtra,Aurangabad,2023,Kharif,Millets,488.88,37.7,74.1,Sandy,Canal,361.35,30.22,151.54,4.74,22872.58,12549.0
6814,Maharashtra,Aurangabad,2023,Zaid,Barley,1492.79,31.6,38.3,Sandy,Canal,274.38,43.08,2680.44,7.44,30293.43,228913.0
6815,Maharashtra,Aurangabad,2023,Zaid,Sugarcane,1916.48,24.0,73.9,Black,Sprinkler,307.59,55.19,781.01,5.34,61587.04,71222.0
6816,Maharashtra,Aurangabad,2023,Zaid,Barley,1410.13,26.5,38.7,Sandy,Tube Well,438.65,54.42,1763.38,6.12,57846.82,143119.0
6817,Maharashtra,Aurangabad,2023,Zaid,Barley,1748.55,29.4,81.6,Black,Drip,359.8,20.58,2632.14,5.39,44336.89,235263.0
6818,Maharashtra,Aurangabad,2023,Rabi,Millets,1232.63,37.3,86.6,Sandy,Rain-fed,397.29,25.28,4477.8,8.44,40855.69,375601.0
6819,Maharashtra,Aurangabad,2023,Zaid,Wheat,774.2,34.0,65.5,Sandy,Tube Well,297.66,22.79,1622.58,3.1,41980.73,46541.0
6820,Maharashtra,Aurangabad,2023,Rabi,Wheat,1439.45,37.7,75.8,Sandy,Sprinkler,258.85,56.06,4723.41,2.24,16787.5,160161.0
6821,Maharashtra,Aurangabad,2023,Zaid,Pulses,793.92,22.1,69.9,Laterite,Rain-fed,326.59,57.45,899.61,5.54,35226.31,66839.0
6822,Maharashtra,Aurangabad,2023,Kharif,Wheat,1877.83,30.0,71.3,Alluvial,Drip,102.39,54.47,4488.33,1.64,40032.35,62520.00000000001
6823,Maharashtra,Kolhapur,2023,Kharif,Rice,445.65,35.8,50.0,Black,Sprinkler,93.95,28.84,3769.46,1.27,44779.51,40843.0
6824,Maharashtra,Kolhapur,2023,Rabi,Wheat,1203.1,30.5,67.7,Black,Drip,370.86,42.7,1587.41,5.96,26909.4,118409.99999999999
6825,Maharashtra,Kolhapur,2023,Kharif,Barley,2197.07,30.4,50.6,Red,Rain-fed,249.36,18.33,2770.49,2.83,16638.3,94108.0
6826,Maharashtra,Kolhapur,2023,Kharif,Pulses,965.53,24.1,60.9,Sandy,Sprinkler,216.36,6.93,2521.74,1.59,28472.77,49800.0
6827,Maharashtra,Kolhapur,2023,Rabi,Millets,1419.84,20.2,62.0,Alluvial,Drip,220.55,9.49,1743.91,4.86,36860.59,74855.0
6828,Maharashtra,Kolhapur,2023,Kharif,Sugarcane,596.68,20.7,88.8,Black,Tube Well,117.71,44.2,1063.07,2.53,13829.46,38462.0
6829,Maharashtra,Kolhapur,2023,Zaid,Cotton,1491.56,22.8,39.3,Red,Canal,290.26,57.14,3714.79,6.84,17130.16,226881.0
6830,Maharashtra,Kolhapur,2023,Zaid,Rice,1864.81,27.9,82.1,Red,Drip,154.11,43.69,2026.28,4.84,45444.02,147043.0
6831,Maharashtra,Kolhapur,2023,Zaid,Barley,1389.6,33.2,67.4,Alluvial,Rain-fed,399.54,7.37,4523.83,2.34,59008.55,172313.0
6832,Maharashtra,Kolhapur,2023,Kharif,Cotton,673.44,28.9,67.0,Sandy,Sprinkler,286.69,38.48,2591.47,1.51,26830.96,65304.99999999999
6833,Maharashtra,Kolhapur,2023,Rabi,Rice,1270.72,34.5,70.7,Red,Rain-fed,96.67,56.15,3064.96,8.0,50265.89,305951.0
6834,Maharashtra,Kolhapur,2023,Zaid,Sugarcane,2110.93,31.4,49.3,Black,Sprinkler,239.25,45.4,4586.03,2.24,55460.2,177506.0
6835,Maharashtra,Kolhapur,2023,Rabi,Rice,910.58,25.3,54.4,Laterite,Rain-fed,306.44,22.05,4662.95,6.08,20481.52,264729.0
6836,Maharashtra,Kolhapur,2023,Rabi,Maize,1341.35,36.1,66.9,Black,Canal,197.92,43.78,910.42,8.06,42581.28,128525.0
6837,Maharashtra,Kolhapur,2023,Rabi,Wheat,921.35,31.3,54.1,Sandy,Canal,441.33,50.67,1241.54,5.85,42235.32,71734.0
6838,Maharashtra,Kolhapur,2023,Zaid,Millets,1289.47,21.1,48.8,Red,Rain-fed,417.32,20.38,2054.22,2.82,21716.29,73222.0
6839,Maharashtra,Kolhapur,2023,Kharif,Sugarcane,445.23,18.2,68.6,Red,Sprinkler,285.3,31.81,2693.88,3.51,62226.56,121819.0
6840,Maharashtra,Kolhapur,2023,Rabi,Maize,1790.88,29.3,62.7,Laterite,Sprinkler,217.06,58.91,3824.48,1.52,49208.5,79818.0
6841,Karnataka,Bengaluru,2023,Rabi,Wheat,604.68,33.8,51.2,Alluvial,Rain-fed,316.09,44.56,4257.97,4.51,16206.08,326796.0
6842,Karnataka,Bengaluru,2023,Rabi,Pulses,518.57,18.9,54.1,Alluvial,Drip,429.9,59.35,2489.13,3.6,61782.8,117845.0
6843,Karnataka,Bengaluru,2023,Kharif,Sugarcane,1877.76,34.6,70.4,Alluvial,Sprinkler,250.21,51.35,1955.57,2.36,44466.9,77958.0
6844,Karnataka,Bengaluru,2023,Kharif,Barley,832.85,21.3,56.3,Black,Canal,358.16,25.55,2249.43,4.37,13952.8,123100.0
6845,Karnataka,Bengaluru,2023,Rabi,Barley,1747.28,29.1,68.4,Sandy,Rain-fed,260.89,53.87,1318.47,6.44,19106.08,76306.0
